Link,날짜,종가,전일비,등락률,거래량,기관순 매매량,외국인 순매매량,외국인 보유주수,외국인 보유율
https://finance.naver.com/item/frgn.nhn?code=031390,2020.05.25,"41,250",50,+0.12%,"92,982","+1,181","-3,581","796,276",6.57%
https://finance.naver.com/item/frgn.nhn?code=031390,2020.05.22,"41,200","1,850",-4.30%,"278,353","-7,249","-1,205","799,857",6.60%
https://finance.naver.com/item/frgn.nhn?code=031390,2020.05.21,"43,050","1,750",+4.24%,"1,183,046","-9,231","-9,920","801,062",6.61%
https://finance.naver.com/item/frgn.nhn?code=031390,2020.05.20,"41,300","1,100",+2.74%,"128,587","-4,378","+16,709","809,828",6.69%
https://finance.naver.com/item/frgn.nhn?code=031390,2020.05.19,"40,200",600,-1.47%,"143,954","-3,617","-7,743","792,486",6.54%
https://finance.naver.com/item/frgn.nhn?code=267980,2020.05.25,"83,400",900,+1.09%,"16,464","+5,728","+1,394","1,511,762",19.27%
https://finance.naver.com/item/frgn.nhn?code=267980,2020.05.22,"82,500","1,400",-1.67%,"19,895",-764,"-2,831","1,510,368",19.26%
https://finance.naver.com/item/frgn.nhn?code=267980,2020.05.21,"83,900",0,0.00%,"31,569","+1,082","-3,870","1,512,225",19.28%
https://finance.naver.com/item/frgn.nhn?code=267980,2020.05.20,"83,900",200,-0.24%,"22,991","+6,644","-5,386","1,515,915",19.33%
https://finance.naver.com/item/frgn.nhn?code=267980,2020.05.19,"84,100",900,-1.06%,"55,652","-11,408","-1,343","1,521,055",19.39%
https://finance.naver.com/item/frgn.nhn?code=112610,2020.05.25,"38,550","2,350",+6.49%,"121,840","+32,871","+14,901","1,246,231",7.21%
https://finance.naver.com/item/frgn.nhn?code=112610,2020.05.22,"36,200","1,750",-4.61%,"144,884","-21,169","+11,217","1,231,330",7.12%
https://finance.naver.com/item/frgn.nhn?code=112610,2020.05.21,"37,950","2,200",+6.15%,"705,392","-33,365","-27,940","1,220,113",7.06%
https://finance.naver.com/item/frgn.nhn?code=112610,2020.05.20,"35,750",550,+1.56%,"34,218","+1,721","+4,836","1,248,053",7.22%
https://finance.naver.com/item/frgn.nhn?code=112610,2020.05.19,"35,200",150,-0.42%,"35,609","+4,605","-2,176","1,243,217",7.19%
https://finance.naver.com/item/frgn.nhn?code=072020,2020.05.25,"16,400",50,+0.31%,"65,812",+5,"+2,706","591,246",5.94%
https://finance.naver.com/item/frgn.nhn?code=072020,2020.05.22,"16,350",450,-2.68%,"175,674",+3,"-30,924","588,540",5.91%
https://finance.naver.com/item/frgn.nhn?code=072020,2020.05.21,"16,800",350,+2.13%,"300,386",+4,"+48,698","616,464",6.19%
https://finance.naver.com/item/frgn.nhn?code=072020,2020.05.20,"16,450",100,+0.61%,"69,119",+4,"+9,019","565,766",5.68%
https://finance.naver.com/item/frgn.nhn?code=072020,2020.05.19,"16,350",50,-0.30%,"128,226",+5,"-18,403","557,047",5.59%
https://finance.naver.com/item/frgn.nhn?code=306200,2020.05.25,"46,950",950,+2.07%,"8,140",+730,+186,"196,420",6.93%
https://finance.naver.com/item/frgn.nhn?code=306200,2020.05.22,"46,000",150,+0.33%,"6,347",+972,-552,"196,234",6.92%
https://finance.naver.com/item/frgn.nhn?code=306200,2020.05.21,"45,850",600,-1.29%,"7,741",0,+88,"196,786",6.94%
https://finance.naver.com/item/frgn.nhn?code=306200,2020.05.20,"46,450",250,-0.54%,"17,529",+122,"-2,973","196,698",6.94%
https://finance.naver.com/item/frgn.nhn?code=306200,2020.05.19,"46,700","2,700",+6.14%,"48,720","+3,818","+1,370","199,671",7.04%
https://finance.naver.com/item/frgn.nhn?code=288620,2020.05.25,"21,500","1,100",+5.39%,"226,117","+6,540","+1,312","133,597",2.33%
https://finance.naver.com/item/frgn.nhn?code=288620,2020.05.22,"20,400","1,100",-5.12%,"153,578",0,"+3,057","132,285",2.30%
https://finance.naver.com/item/frgn.nhn?code=288620,2020.05.21,"21,500","1,350",+6.70%,"444,652","+42,844","-4,177","131,234",2.28%
https://finance.naver.com/item/frgn.nhn?code=288620,2020.05.20,"20,150",150,+0.75%,"115,589",0,"+6,539","135,422",2.36%
https://finance.naver.com/item/frgn.nhn?code=288620,2020.05.19,"20,000",50,+0.25%,"153,099",-398,-748,"128,915",2.24%
https://finance.naver.com/item/frgn.nhn?code=004490,2020.05.25,"29,200",150,+0.52%,"19,111",+36,"-4,411","4,887,093",34.91%
https://finance.naver.com/item/frgn.nhn?code=004490,2020.05.22,"29,050",600,-2.02%,"27,271","-1,399","-3,551","4,891,504",34.94%
https://finance.naver.com/item/frgn.nhn?code=004490,2020.05.21,"29,650",0,0.00%,"26,333","-1,231","-6,739","4,895,055",34.96%
https://finance.naver.com/item/frgn.nhn?code=004490,2020.05.20,"29,650",250,-0.84%,"22,069",-593,"-8,071","4,901,729",35.01%
https://finance.naver.com/item/frgn.nhn?code=004490,2020.05.19,"29,900",700,+2.40%,"40,008","+7,387",-389,"4,909,722",35.07%
https://finance.naver.com/item/frgn.nhn?code=068290,2020.05.25,"22,150",150,+0.68%,"61,471",+228,"+3,914","93,530",0.94%
https://finance.naver.com/item/frgn.nhn?code=068290,2020.05.22,"22,000",550,-2.44%,"113,358",+213,"-4,949","89,616",0.90%
https://finance.naver.com/item/frgn.nhn?code=068290,2020.05.21,"22,550",50,-0.22%,"88,989",+301,"+2,625","95,531",0.96%
https://finance.naver.com/item/frgn.nhn?code=068290,2020.05.20,"22,600",200,+0.89%,"76,136",+131,"+11,922","94,283",0.94%
https://finance.naver.com/item/frgn.nhn?code=068290,2020.05.19,"22,400",100,-0.44%,"127,199",-233,"-3,488","82,361",0.82%
https://finance.naver.com/item/frgn.nhn?code=007340,2020.05.25,"25,300",50,+0.20%,"10,466",+433,-556,"597,874",5.98%
https://finance.naver.com/item/frgn.nhn?code=007340,2020.05.22,"25,250",600,-2.32%,"11,165",+771,"-3,770","598,430",5.99%
https://finance.naver.com/item/frgn.nhn?code=007340,2020.05.21,"25,850",350,+1.37%,"12,919",-420,-234,"602,200",6.03%
https://finance.naver.com/item/frgn.nhn?code=007340,2020.05.20,"25,500",250,-0.97%,"7,037",-252,+954,"602,434",6.03%
https://finance.naver.com/item/frgn.nhn?code=007340,2020.05.19,"25,750",850,+3.41%,"70,863","+18,193","-2,342","601,480",6.02%
https://finance.naver.com/item/frgn.nhn?code=241820,2020.05.25,"17,100",150,+0.88%,"235,362","+3,025","+5,662","33,527",0.35%
https://finance.naver.com/item/frgn.nhn?code=241820,2020.05.22,"16,950",200,-1.17%,"337,377",0,"+2,586","27,865",0.29%
https://finance.naver.com/item/frgn.nhn?code=241820,2020.05.21,"17,150",200,-1.15%,"244,296",0,"+2,045","25,279",0.26%
https://finance.naver.com/item/frgn.nhn?code=241820,2020.05.20,"17,350",200,+1.17%,"446,620",0,"-11,809","23,234",0.24%
https://finance.naver.com/item/frgn.nhn?code=241820,2020.05.19,"17,150",850,-4.72%,"690,463",0,"+15,384","35,043",0.37%
https://finance.naver.com/item/frgn.nhn?code=008490,2020.05.25,"51,100",500,+0.99%,"51,014","+3,477","+2,658","1,032,350",8.92%
https://finance.naver.com/item/frgn.nhn?code=008490,2020.05.22,"50,600",900,-1.75%,"67,627","-3,227","+14,966","1,029,692",8.90%
https://finance.naver.com/item/frgn.nhn?code=008490,2020.05.21,"51,500",200,+0.39%,"53,696","-6,248","+4,901","1,014,726",8.77%
https://finance.naver.com/item/frgn.nhn?code=008490,2020.05.20,"51,300",900,+1.79%,"60,835","+7,606","+10,354","1,010,425",8.73%
https://finance.naver.com/item/frgn.nhn?code=008490,2020.05.19,"50,400","1,000",-1.95%,"145,103","-23,771","+7,792","1,000,071",8.64%
https://finance.naver.com/item/frgn.nhn?code=067630,2020.05.25,"18,900",0,0.00%,"413,324","+2,223","+2,822","2,270,142",4.82%
https://finance.naver.com/item/frgn.nhn?code=067630,2020.05.22,"18,900",350,-1.82%,"562,094","-33,236","-109,873","2,267,320",4.82%
https://finance.naver.com/item/frgn.nhn?code=067630,2020.05.21,"19,250",150,-0.77%,"466,508","-12,841","+26,019","2,484,862",5.28%
https://finance.naver.com/item/frgn.nhn?code=067630,2020.05.20,"19,400",350,+1.84%,"619,096","-5,803","+61,460","2,427,192",5.16%
https://finance.naver.com/item/frgn.nhn?code=067630,2020.05.19,"19,050",150,+0.79%,"493,752","+7,549","+15,016","2,355,596",5.00%
https://finance.naver.com/item/frgn.nhn?code=023590,2020.05.25,"19,750",950,+5.05%,"483,446","+43,985","-3,382","9,870,273",22.00%
https://finance.naver.com/item/frgn.nhn?code=023590,2020.05.22,"18,800",650,-3.34%,"351,527","+23,208","+13,346","9,873,655",22.01%
https://finance.naver.com/item/frgn.nhn?code=023590,2020.05.21,"19,450",50,+0.26%,"341,858","-6,999","-2,979","9,865,309",21.99%
https://finance.naver.com/item/frgn.nhn?code=023590,2020.05.20,"19,400",0,0.00%,"730,387","+26,208","-21,593","9,868,288",21.99%
https://finance.naver.com/item/frgn.nhn?code=023590,2020.05.19,"19,400",600,-3.00%,"484,910","-63,136","-18,672","9,889,881",22.04%
https://finance.naver.com/item/frgn.nhn?code=039030,2020.05.25,"92,000","1,700",+1.88%,"105,489","+9,511","+8,470","1,293,930",10.50%
https://finance.naver.com/item/frgn.nhn?code=039030,2020.05.22,"90,300","1,700",-1.85%,"149,830","-12,178","-9,632","1,285,460",10.43%
https://finance.naver.com/item/frgn.nhn?code=039030,2020.05.21,"92,000",0,0.00%,"161,764","+8,204","-9,857","1,293,049",10.50%
https://finance.naver.com/item/frgn.nhn?code=039030,2020.05.20,"92,000","6,600",+7.73%,"261,211","+25,826","-5,609","1,299,773",10.55%
https://finance.naver.com/item/frgn.nhn?code=039030,2020.05.19,"85,400","2,400",+2.89%,"157,073","+20,320",-236,"1,304,761",10.59%
https://finance.naver.com/item/frgn.nhn?code=044340,2020.05.25,"21,100",150,+0.72%,"229,810","+1,160","-7,276","641,146",3.59%
https://finance.naver.com/item/frgn.nhn?code=044340,2020.05.22,"20,950",550,-2.56%,"411,242","-38,085","+12,932","648,422",3.63%
https://finance.naver.com/item/frgn.nhn?code=044340,2020.05.21,"21,500",200,-0.92%,"459,558","-16,938","-7,287","646,920",3.62%
https://finance.naver.com/item/frgn.nhn?code=044340,2020.05.20,"21,700",50,+0.23%,"392,348","+1,452","-7,227","653,146",3.65%
https://finance.naver.com/item/frgn.nhn?code=044340,2020.05.19,"21,650",200,+0.93%,"553,238","+11,062","-26,382","659,791",3.69%
https://finance.naver.com/item/frgn.nhn?code=013030,2020.05.25,"13,250",550,+4.33%,"78,782","+4,161","+1,364","5,947,063",43.69%
https://finance.naver.com/item/frgn.nhn?code=013030,2020.05.22,"12,700",150,-1.17%,"53,661","-7,408","-7,982","5,945,699",43.68%
https://finance.naver.com/item/frgn.nhn?code=013030,2020.05.21,"12,850",50,+0.39%,"61,298","-3,405","-21,109","5,953,637",43.73%
https://finance.naver.com/item/frgn.nhn?code=013030,2020.05.20,"12,800",100,+0.79%,"47,956","+2,310","-13,543","5,973,613",43.88%
https://finance.naver.com/item/frgn.nhn?code=013030,2020.05.19,"12,700",450,+3.67%,"76,276","+13,950","-9,057","5,986,535",43.98%
https://finance.naver.com/item/frgn.nhn?code=137400,2020.05.25,"12,750","1,000",+8.51%,"2,986,662","+1,113","+68,744","440,501",2.13%
https://finance.naver.com/item/frgn.nhn?code=137400,2020.05.22,"11,750",200,-1.67%,"1,535,840",+814,"+146,267","371,757",1.80%
https://finance.naver.com/item/frgn.nhn?code=137400,2020.05.21,"11,950",50,-0.42%,"2,644,259","-41,828","-93,480","225,490",1.10%
https://finance.naver.com/item/frgn.nhn?code=137400,2020.05.20,"12,000",450,+3.90%,"1,461,275","+42,087","+26,680","318,970",1.56%
https://finance.naver.com/item/frgn.nhn?code=137400,2020.05.19,"11,550",450,+4.05%,"1,798,700","+69,566","+1,881","292,290",1.43%
https://finance.naver.com/item/frgn.nhn?code=000060,2020.05.25,"15,050",100,-0.66%,"105,925","+3,430","-5,751","13,283,957",11.69%
https://finance.naver.com/item/frgn.nhn?code=000060,2020.05.22,"15,150",50,+0.33%,"307,248","+38,538","+21,919","13,289,708",11.69%
https://finance.naver.com/item/frgn.nhn?code=000060,2020.05.21,"15,100",50,+0.33%,"263,394","+76,302","-32,374","13,267,789",11.67%
https://finance.naver.com/item/frgn.nhn?code=000060,2020.05.20,"15,050",350,+2.38%,"269,605","+174,133","-29,852","13,303,663",11.70%
https://finance.naver.com/item/frgn.nhn?code=000060,2020.05.19,"14,700",250,-1.67%,"242,031",-702,"-34,835","13,333,515",11.73%
https://finance.naver.com/item/frgn.nhn?code=018260,2020.05.25,"186,000","11,500",+6.59%,"394,038","+61,376","+18,593","9,137,906",11.81%
https://finance.naver.com/item/frgn.nhn?code=018260,2020.05.22,"174,500","3,000",-1.69%,"156,223","+10,104","+4,342","9,119,313",11.79%
https://finance.naver.com/item/frgn.nhn?code=018260,2020.05.21,"177,500",500,-0.28%,"191,223","-33,548",-604,"9,113,868",11.78%
https://finance.naver.com/item/frgn.nhn?code=018260,2020.05.20,"178,000","3,000",+1.71%,"163,022","+8,838","-11,199","9,144,582",11.82%
https://finance.naver.com/item/frgn.nhn?code=018260,2020.05.19,"175,000","3,000",+1.74%,"192,010","+6,044","-2,769","9,155,433",11.83%
https://finance.naver.com/item/frgn.nhn?code=237690,2020.05.25,"35,950",450,+1.27%,"99,582","+4,190","+7,888","1,588,011",8.51%
https://finance.naver.com/item/frgn.nhn?code=237690,2020.05.22,"35,500",900,-2.47%,"161,221","-18,213","-2,787","1,580,123",8.47%
https://finance.naver.com/item/frgn.nhn?code=237690,2020.05.21,"36,400",500,+1.39%,"363,939","-41,781","+4,482","1,582,802",8.48%
https://finance.naver.com/item/frgn.nhn?code=237690,2020.05.20,"35,900",100,-0.28%,"120,300","-19,836","+1,602","1,576,204",8.45%
https://finance.naver.com/item/frgn.nhn?code=237690,2020.05.19,"36,000",450,-1.23%,"431,421","-85,163","-25,334","1,571,990",8.43%
https://finance.naver.com/item/frgn.nhn?code=016360,2020.05.25,"28,350",450,+1.61%,"257,819","+32,650","-17,629","23,280,008",26.07%
https://finance.naver.com/item/frgn.nhn?code=016360,2020.05.22,"27,900","1,000",-3.46%,"567,747","-15,037","-130,852","23,297,637",26.09%
https://finance.naver.com/item/frgn.nhn?code=016360,2020.05.21,"28,900",700,+2.48%,"870,578","+276,300","-131,848","23,428,489",26.24%
https://finance.naver.com/item/frgn.nhn?code=016360,2020.05.20,"28,200",150,-0.53%,"297,121","+13,225","-37,931","23,559,812",26.38%
https://finance.naver.com/item/frgn.nhn?code=016360,2020.05.19,"28,350",900,+3.28%,"706,645","+129,054","-17,390","23,597,113",26.42%
https://finance.naver.com/item/frgn.nhn?code=086520,2020.05.25,"25,850","2,300",+9.77%,"1,584,235","+87,999","+114,648","2,704,719",12.24%
https://finance.naver.com/item/frgn.nhn?code=086520,2020.05.22,"23,550",400,-1.67%,"488,861","-9,791","+26,243","2,590,071",11.72%
https://finance.naver.com/item/frgn.nhn?code=086520,2020.05.21,"23,950",100,+0.42%,"882,026","+11,308","-6,091","2,565,822",11.62%
https://finance.naver.com/item/frgn.nhn?code=086520,2020.05.20,"23,850",650,+2.80%,"417,260","+29,988","-9,284","2,569,457",11.63%
https://finance.naver.com/item/frgn.nhn?code=086520,2020.05.19,"23,200",0,0.00%,"485,463","+22,486","-43,609","2,577,394",11.67%
https://finance.naver.com/item/frgn.nhn?code=123690,2020.05.25,"14,800",400,-2.63%,"679,166",+211,"+8,933","104,386",0.65%
https://finance.naver.com/item/frgn.nhn?code=123690,2020.05.22,"15,200",600,-3.80%,"873,151",+115,+663,"95,453",0.59%
https://finance.naver.com/item/frgn.nhn?code=123690,2020.05.21,"15,800","1,000",-5.95%,"1,311,339",+302,"-6,609","99,240",0.62%
https://finance.naver.com/item/frgn.nhn?code=123690,2020.05.20,"16,800",450,+2.75%,"1,355,484",+215,"+3,007","105,849",0.66%
https://finance.naver.com/item/frgn.nhn?code=123690,2020.05.19,"16,350",200,+1.24%,"1,291,798",+142,"-35,626","102,842",0.64%
https://finance.naver.com/item/frgn.nhn?code=230360,2020.05.25,"36,750",750,+2.08%,"127,878","+1,282","+13,885","585,546",3.61%
https://finance.naver.com/item/frgn.nhn?code=230360,2020.05.22,"36,000",950,-2.57%,"220,871","-32,945","+30,114","571,661",3.53%
https://finance.naver.com/item/frgn.nhn?code=230360,2020.05.21,"36,950",100,-0.27%,"124,595","-12,482","+3,328","541,396",3.34%
https://finance.naver.com/item/frgn.nhn?code=230360,2020.05.20,"37,050",150,-0.40%,"105,895","-16,405","+13,265","537,193",3.32%
https://finance.naver.com/item/frgn.nhn?code=230360,2020.05.19,"37,200",300,-0.80%,"247,567","-17,764","-9,567","523,448",3.23%
https://finance.naver.com/item/frgn.nhn?code=066970,2020.05.25,"25,700","1,100",+4.47%,"1,012,005","+142,191","+29,699","2,843,385",11.48%
https://finance.naver.com/item/frgn.nhn?code=066970,2020.05.22,"24,600",750,+3.14%,"821,548","-19,806","+12,489","2,813,686",11.36%
https://finance.naver.com/item/frgn.nhn?code=066970,2020.05.21,"23,850",850,+3.70%,"1,467,821","+182,819","-26,077","2,817,453",11.38%
https://finance.naver.com/item/frgn.nhn?code=066970,2020.05.20,"23,000","2,550",+12.47%,"1,232,296","+160,129","+69,689","2,841,165",11.48%
https://finance.naver.com/item/frgn.nhn?code=066970,2020.05.19,"20,450",500,+2.51%,"460,369","+62,369","-11,329","2,781,477",11.23%
https://finance.naver.com/item/frgn.nhn?code=078160,2020.05.25,"28,350",50,+0.18%,"80,188","+7,476","-4,116","1,430,597",9.16%
https://finance.naver.com/item/frgn.nhn?code=078160,2020.05.22,"28,300",800,-2.75%,"173,524","-5,648","-12,446","1,434,713",9.19%
https://finance.naver.com/item/frgn.nhn?code=078160,2020.05.21,"29,100",500,+1.75%,"200,852","-6,274","-6,151","1,447,141",9.27%
https://finance.naver.com/item/frgn.nhn?code=078160,2020.05.20,"28,600",650,+2.33%,"258,441","-7,328","+18,245","1,451,339",9.29%
https://finance.naver.com/item/frgn.nhn?code=078160,2020.05.19,"27,950",350,+1.27%,"118,616","-2,166","-9,927","1,422,023",9.11%
https://finance.naver.com/item/frgn.nhn?code=143240,2020.05.25,"26,100",150,+0.58%,"30,922","+3,181","+4,865","2,848,373",24.43%
https://finance.naver.com/item/frgn.nhn?code=143240,2020.05.22,"25,950",550,-2.08%,"69,516","-9,096","-3,086","2,843,508",24.39%
https://finance.naver.com/item/frgn.nhn?code=143240,2020.05.21,"26,500",500,+1.92%,"57,398","+6,048","+10,647","2,846,484",24.41%
https://finance.naver.com/item/frgn.nhn?code=143240,2020.05.20,"26,000",200,+0.78%,"53,656","-7,989","+10,449","2,835,148",24.32%
https://finance.naver.com/item/frgn.nhn?code=143240,2020.05.19,"25,800",150,-0.58%,"69,826","+1,661","+10,696","2,824,321",24.22%
https://finance.naver.com/item/frgn.nhn?code=032350,2020.05.25,"13,800",100,-0.72%,"265,532","+4,296","+13,625","5,879,123",8.49%
https://finance.naver.com/item/frgn.nhn?code=032350,2020.05.22,"13,900",150,+1.09%,"298,190","+10,191","+23,382","5,865,498",8.47%
https://finance.naver.com/item/frgn.nhn?code=032350,2020.05.21,"13,750",250,+1.85%,"265,527","+25,885","+25,267","5,842,116",8.43%
https://finance.naver.com/item/frgn.nhn?code=032350,2020.05.20,"13,500",0,0.00%,"364,983","+26,963","+39,130","5,816,849",8.40%
https://finance.naver.com/item/frgn.nhn?code=032350,2020.05.19,"13,500",650,+5.06%,"859,460","+27,564","-15,924","5,775,798",8.34%
https://finance.naver.com/item/frgn.nhn?code=096530,2020.05.25,"114,400","4,700",+4.28%,"2,678,085","+38,607","+108,081","3,568,992",13.60%
https://finance.naver.com/item/frgn.nhn?code=096530,2020.05.22,"109,700","2,600",+2.43%,"3,380,291","+1,051","-136,825","3,460,911",13.19%
https://finance.naver.com/item/frgn.nhn?code=096530,2020.05.21,"107,100",800,+0.75%,"1,861,541","-56,051","+112,256","3,547,736",13.52%
https://finance.naver.com/item/frgn.nhn?code=096530,2020.05.20,"106,300",700,-0.65%,"3,054,669","-35,971","-147,272","3,453,820",13.17%
https://finance.naver.com/item/frgn.nhn?code=096530,2020.05.19,"107,000","9,200",-7.92%,"4,657,118","-262,717","+84,079","3,514,762",13.40%
https://finance.naver.com/item/frgn.nhn?code=017670,2020.05.25,"212,000","3,500",+1.68%,"169,640","+20,682","-16,945","29,382,167",36.39%
https://finance.naver.com/item/frgn.nhn?code=017670,2020.05.22,"208,500","4,500",-2.11%,"241,670","+15,419","-56,880","29,399,112",36.41%
https://finance.naver.com/item/frgn.nhn?code=017670,2020.05.21,"213,000","1,500",+0.71%,"230,542","-30,729","+31,945","29,455,992",36.48%
https://finance.naver.com/item/frgn.nhn?code=017670,2020.05.20,"211,500","2,500",+1.20%,"246,227","+29,285","-13,670","29,423,602",36.44%
https://finance.naver.com/item/frgn.nhn?code=017670,2020.05.19,"209,000","3,500",+1.70%,"243,581","+6,730","+2,572","29,436,738",36.46%
https://finance.naver.com/item/frgn.nhn?code=058650,2020.05.25,"70,200",900,+1.30%,180,+19,0,"35,825",0.90%
https://finance.naver.com/item/frgn.nhn?code=058650,2020.05.22,"69,300",600,-0.86%,553,+297,-212,"35,825",0.90%
https://finance.naver.com/item/frgn.nhn?code=058650,2020.05.21,"69,900",100,-0.14%,676,+187,0,"36,037",0.90%
https://finance.naver.com/item/frgn.nhn?code=058650,2020.05.20,"70,000",300,+0.43%,164,+6,0,"36,037",0.90%
https://finance.naver.com/item/frgn.nhn?code=058650,2020.05.19,"69,700",600,-0.85%,"1,080",-509,-239,"36,037",0.90%
https://finance.naver.com/item/frgn.nhn?code=010120,2020.05.25,"42,800","1,100",+2.64%,"123,384","+18,897","-23,706","5,437,459",18.12%
https://finance.naver.com/item/frgn.nhn?code=010120,2020.05.22,"41,700",550,+1.34%,"186,379","+27,723","+4,093","5,461,165",18.20%
https://finance.naver.com/item/frgn.nhn?code=010120,2020.05.21,"41,150","2,150",+5.51%,"200,690","+47,318","+2,918","5,457,072",18.19%
https://finance.naver.com/item/frgn.nhn?code=010120,2020.05.20,"39,000",150,-0.38%,"47,380","+7,872",+411,"5,454,019",18.18%
https://finance.naver.com/item/frgn.nhn?code=010120,2020.05.19,"39,150",650,+1.69%,"119,720","+20,316","-4,329","5,453,446",18.18%
https://finance.naver.com/item/frgn.nhn?code=298050,2020.05.25,"84,100",200,+0.24%,"27,128","+2,316","+2,363","339,930",7.59%
https://finance.naver.com/item/frgn.nhn?code=298050,2020.05.22,"83,900","1,800",-2.10%,"23,322",+404,-317,"337,567",7.54%
https://finance.naver.com/item/frgn.nhn?code=298050,2020.05.21,"85,700",0,0.00%,"23,200",+549,"+1,277","337,884",7.54%
https://finance.naver.com/item/frgn.nhn?code=298050,2020.05.20,"85,700",600,+0.71%,"17,442",+451,"+2,016","336,607",7.51%
https://finance.naver.com/item/frgn.nhn?code=298050,2020.05.19,"85,100","1,100",+1.31%,"23,488",-338,+205,"330,591",7.38%
https://finance.naver.com/item/frgn.nhn?code=009420,2020.05.25,"24,800",600,-2.36%,"812,735","+60,842","-205,881","3,544,284",6.78%
https://finance.naver.com/item/frgn.nhn?code=009420,2020.05.22,"25,400",750,+3.04%,"1,567,945","+30,532","+101,407","3,750,165",7.18%
https://finance.naver.com/item/frgn.nhn?code=009420,2020.05.21,"24,650",200,-0.80%,"243,258","-7,394","-4,686","3,646,758",6.98%
https://finance.naver.com/item/frgn.nhn?code=009420,2020.05.20,"24,850",550,+2.26%,"313,858","-1,040","+11,592","3,651,159",6.99%
https://finance.naver.com/item/frgn.nhn?code=009420,2020.05.19,"24,300",150,+0.62%,"294,577","-21,685","-34,692","3,639,225",6.97%
https://finance.naver.com/item/frgn.nhn?code=111710,2020.05.25,"12,850",50,-0.39%,"282,104","+15,997","-17,554","92,748",0.45%
https://finance.naver.com/item/frgn.nhn?code=111710,2020.05.22,"12,900",850,+7.05%,"1,092,357",0,"+19,897","110,302",0.54%
https://finance.naver.com/item/frgn.nhn?code=111710,2020.05.21,"12,050",150,-1.23%,"70,922",0,+746,"90,405",0.44%
https://finance.naver.com/item/frgn.nhn?code=111710,2020.05.20,"12,200",150,-1.21%,"277,375",0,"-16,783","89,659",0.44%
https://finance.naver.com/item/frgn.nhn?code=111710,2020.05.19,"12,350",350,+2.92%,"274,388",0,"+11,103","106,442",0.52%
https://finance.naver.com/item/frgn.nhn?code=014680,2020.05.25,"101,500","3,300",+3.36%,"78,060","+5,831","+2,312","3,150,457",27.89%
https://finance.naver.com/item/frgn.nhn?code=014680,2020.05.22,"98,200","2,300",-2.29%,"58,060","-6,881","+5,358","3,148,145",27.87%
https://finance.naver.com/item/frgn.nhn?code=014680,2020.05.21,"100,500","2,900",+2.97%,"66,218","+3,927","+12,334","3,142,787",27.82%
https://finance.naver.com/item/frgn.nhn?code=014680,2020.05.20,"97,600","1,400",-1.41%,"47,767","-3,482","-6,887","3,130,373",27.71%
https://finance.naver.com/item/frgn.nhn?code=014680,2020.05.19,"99,000",700,+0.71%,"75,685","-3,759","+11,207","3,137,164",27.77%
https://finance.naver.com/item/frgn.nhn?code=126700,2020.05.25,"10,400",520,+5.26%,"1,433,589","+30,852","-63,204","648,106",4.34%
https://finance.naver.com/item/frgn.nhn?code=126700,2020.05.22,"9,880",380,+4.00%,"677,325","+107,250","+15,552","711,310",4.76%
https://finance.naver.com/item/frgn.nhn?code=126700,2020.05.21,"9,500",90,-0.94%,"448,167","-37,585","-42,486","708,958",4.74%
https://finance.naver.com/item/frgn.nhn?code=126700,2020.05.20,"9,590",100,+1.05%,"753,930","+20,104","-79,985","751,444",5.03%
https://finance.naver.com/item/frgn.nhn?code=126700,2020.05.19,"9,490",650,+7.35%,"1,015,906","+78,633","+127,387","826,830",5.53%
https://finance.naver.com/item/frgn.nhn?code=344820,2020.05.25,"28,950",250,+0.87%,"125,708","+11,194","+9,898","581,174",6.96%
https://finance.naver.com/item/frgn.nhn?code=344820,2020.05.22,"28,700",950,-3.20%,"123,391","-7,189","+2,309","571,276",6.84%
https://finance.naver.com/item/frgn.nhn?code=344820,2020.05.21,"29,650",50,-0.17%,"103,174","-8,952","+3,611","568,967",6.81%
https://finance.naver.com/item/frgn.nhn?code=344820,2020.05.20,"29,700",350,-1.16%,"102,638","-9,332",+662,"565,356",6.77%
https://finance.naver.com/item/frgn.nhn?code=344820,2020.05.19,"30,050",200,+0.67%,"206,355",+680,"+4,645","564,694",6.76%
https://finance.naver.com/item/frgn.nhn?code=001720,2020.05.25,"45,000",750,+1.69%,"2,321",+147,-537,"955,000",10.17%
https://finance.naver.com/item/frgn.nhn?code=001720,2020.05.22,"44,250",650,-1.45%,"2,964",-42,-934,"955,537",10.18%
https://finance.naver.com/item/frgn.nhn?code=001720,2020.05.21,"44,900",50,-0.11%,"7,877",-27,-489,"956,471",10.19%
https://finance.naver.com/item/frgn.nhn?code=001720,2020.05.20,"44,950",50,-0.11%,888,-42,-107,"956,960",10.20%
https://finance.naver.com/item/frgn.nhn?code=001720,2020.05.19,"45,000",350,+0.78%,"3,494",-353,-365,"957,067",10.20%
https://finance.naver.com/item/frgn.nhn?code=005610,2020.05.25,"71,700",400,-0.55%,"9,133",+369,+184,"283,177",3.28%
https://finance.naver.com/item/frgn.nhn?code=005610,2020.05.22,"72,100","1,400",-1.90%,"8,982",-249,"-2,659","282,993",3.28%
https://finance.naver.com/item/frgn.nhn?code=005610,2020.05.21,"73,500",700,-0.94%,"10,142","-1,426","-1,817","285,652",3.31%
https://finance.naver.com/item/frgn.nhn?code=005610,2020.05.20,"74,200","1,100",+1.50%,"9,444",+869,+444,"287,454",3.33%
